Published Date,Account,Account Type,Campaign Name,Total Impressions,Total Engagements,Media Type
1/19/2023 10:09,General ,INSTAGRAM,N/A ,0,0,Photo
1/19/2023 10:09,General ,INSTAGRAM,N/A ,5560,0,Photo
1/19/2023 11:20,General ,TWITTER,N/A ,486,32,Text
1/19/2023 12:30,General ,TWITTER,Evil Exhibited ,449052,7882,Photo
1/19/2023 13:37,General ,INSTAGRAM,N/A ,5951,0,Photo
1/19/2023 13:37,General ,FBPAGE,Community Engagement ,12150,445,Photo
1/19/2023 13:38,DOTA2,TWITTER,N/A ,1696,103,Photo
1/19/2023 13:38,General ,FBPAGE,N/A ,0,0,Link
1/19/2023 13:38,General ,FBPAGE,N/A ,42489,6597,Photo
1/19/2023 13:51,General ,FBPAGE,N/A ,24479,3487,Photo
1/19/2023 13:56,DOTA2,TWITTER,N/A ,1250,77,Photo
1/19/2023 14:24,DOTA2,TWITTER,N/A ,1238,115,Photo
1/19/2023 14:24,General ,FBPAGE,Community Engagement ,30869,2775,Photo
1/19/2023 14:25,General ,FBPAGE,N/A ,35794,20721,Photo
1/19/2023 14:33,DOTA2,TWITTER,N/A ,1205,170,Video
1/19/2023 14:34,General ,FBPAGE,N/A ,39364,8207,Video
1/19/2023 14:36,DOTA2,TWITTER,N/A ,1518,113,Photo
1/19/2023 14:36,General ,FBPAGE,N/A ,43290,19652,Photo
1/19/2023 14:38,General ,FBPAGE,N/A ,0,0,Text
1/19/2023 14:39,General ,FBPAGE,Community Engagement ,51020,12408,Photo
1/19/2023 14:41,DOTA2,TWITTER,N/A ,2647,155,Text
1/19/2023 14:41,General ,FBPAGE,N/A ,29562,4153,Text
1/19/2023 14:47,DOTA2,TWITTER,N/A ,535,15,Text
1/19/2023 15:19,DOTA2,TWITTER,N/A ,2505,108,Text
1/19/2023 15:19,General ,FBPAGE,N/A ,35546,4192,Text
1/19/2023 15:40,CSGO,TWITTER,Community Engagement ,14420,835,Photo
1/19/2023 15:49,DOTA2,TWITTER,N/A ,5392,1369,Photo
1/19/2023 15:50,General ,FBPAGE,N/A ,50391,20177,Photo
1/19/2023 15:53,DOTA2,TWITTER,N/A ,2254,104,Text
1/19/2023 15:53,General ,FBPAGE,N/A ,34311,3844,Text
1/19/2023 16:07,General ,TWITTER,N/A ,3355,49,Text
1/19/2023 16:56,General ,FBPAGE,N/A ,41106,11339,Video
1/19/2023 16:58,DOTA2,TWITTER,N/A ,4421,813,Video
1/19/2023 17:01,DOTA2,TWITTER,N/A ,5688,441,Photo
1/19/2023 17:02,General ,FBPAGE,Community Engagement ,26131,1719,Photo
1/19/2023 17:02,General ,FBPAGE,N/A ,50656,12539,Photo
1/19/2023 17:03,General ,INSTAGRAM,N/A ,6162,0,Photo
1/19/2023 17:09,DOTA2,TWITTER,N/A ,2609,123,Text
1/19/2023 17:12,DOTA2,TWITTER,N/A ,5825,503,Photo
1/19/2023 17:12,General ,FBPAGE,N/A ,54064,19836,Photo
1/19/2023 17:20,DOTA2,TWITTER,N/A ,499,5,Text
1/19/2023 17:30,DOTA2,TWITTER,N/A ,2529,334,Photo
1/19/2023 17:30,General ,FBPAGE,N/A ,16066,1447,Photo
1/19/2023 17:30,General ,FBPAGE,N/A ,16066,1447,Photo
1/19/2023 17:30,General ,FBPAGE,N/A ,32131,2892,Photo
1/20/2023 15:33,Content Creators,YOUTUBE,N/A ,1676,56,Video
1/20/2023 15:33,Content Creators,YOUTUBE,N/A ,2031,130,Video
1/20/2023 15:33,Content Creators,YOUTUBE,N/A ,225,15,Video
1/20/2023 15:33,Content Creators,YOUTUBE,N/A ,349,23,Video
1/20/2023 15:33,Content Creators,YOUTUBE,N/A ,341,14,Video
1/20/2023 15:33,Content Creators,YOUTUBE,N/A ,2256,80,Video
1/20/2023 15:33,Content Creators,YOUTUBE,N/A ,389,16,Video
1/21/2023 5:00,CSGO,TWITTER,Community Engagement ,8878,930,Video
1/21/2023 7:44,CSGO,TWITTER,Community Engagement ,2748,88,Photo
1/21/2023 7:44,General ,INSTAGRAM,N/A ,6012,0,Photo
1/21/2023 8:37,CSGO,TWITTER,N/A ,1858,225,Video
1/21/2023 8:44,CSGO,TWITTER,N/A ,3213,431,Video
1/21/2023 8:48,CSGO,TWITTER,N/A ,1963,32,Photo
1/21/2023 8:59,General ,INSTAGRAM,N/A ,4903,0,Photo
1/21/2023 9:42,CSGO,TWITTER,N/A ,1574,62,Photo
1/21/2023 9:43,General ,INSTAGRAM,N/A ,4552,0,Photo
1/21/2023 13:06,General ,TWITTER,N/A ,64614,4268,Mixed
1/21/2023 13:07,General ,INSTAGRAM,N/A ,4175,0,Video
1/21/2023 13:07,General ,INSTAGRAM,N/A ,0,0,Photo
1/21/2023 13:07,General ,INSTAGRAM,N/A ,4303,0,Video
1/21/2023 13:07,General ,INSTAGRAM,N/A ,4543,0,Photo
1/21/2023 13:08,General ,INSTAGRAM,N/A ,0,0,Photo
1/21/2023 13:08,General ,INSTAGRAM,N/A ,0,0,Photo
1/21/2023 13:08,General ,INSTAGRAM,N/A ,0,0,Photo
1/21/2023 13:08,General ,INSTAGRAM,N/A ,0,0,Photo
1/21/2023 13:08,General ,INSTAGRAM,N/A ,0,0,Photo
1/21/2023 13:08,General ,INSTAGRAM,N/A ,0,0,Photo
1/21/2023 13:08,General ,INSTAGRAM,N/A ,0,0,Photo
1/21/2023 13:08,General ,INSTAGRAM,N/A ,4076,0,Video
1/21/2023 13:11,General ,INSTAGRAM,N/A ,3981,0,Photo
1/21/2023 13:12,General ,INSTAGRAM,N/A ,0,0,Photo
1/21/2023 13:12,General ,INSTAGRAM,N/A ,0,0,Photo
1/21/2023 15:00,General ,TWITTER,N/A ,26261,777,Video
1/21/2023 15:01,General ,INSTAGRAM,N/A ,3945,0,Video
1/21/2023 15:02,General ,INSTAGRAM,N/A ,0,0,Photo
1/21/2023 15:02,General ,INSTAGRAM,N/A ,0,0,Photo
1/21/2023 17:04,General ,TWITTER,Community Engagement ,14809,109,Photo
1/21/2023 17:05,General ,INSTAGRAM,N/A ,4318,0,Photo
1/21/2023 17:48,General ,YOUTUBE,N/A ,2931,199,Video
1/21/2023 17:51,General ,TWITTER,N/A ,0,0,Photo
