Published Date,Account,Account Type,Campaign Name,Total Impressions,Total Engagements,Media Type
2/11/2023 22:15,General ,INSTAGRAM,N/A ,0,0,Text
2/11/2023 22:16,General ,INSTAGRAM,N/A ,0,0,Text
2/12/2023 10:00,General ,TWITTER,Community Engagement ,22311,179,Text
2/12/2023 10:28,General ,YOUTUBE,Evergreen ,980,37,Video
2/12/2023 10:28,General ,TIKTOK_BUSINESS,Evergreen ,1180,50,Video
2/12/2023 10:29,General ,INSTAGRAM,Evergreen ,11144,194,Video
2/12/2023 11:00,DOTA2,TWITTER,Evil Exhibited ,1648,40,Photo
2/12/2023 11:00,General ,TWITTER,Evil Exhibited ,52306,1009,Photo
2/12/2023 11:00,General ,FBPAGE,Evil Exhibited ,10957,116,Photo
2/12/2023 11:00,General ,FBPAGE,Evil Exhibited ,10957,116,Photo
2/12/2023 11:00,General ,FBPAGE,Evil Exhibited ,21914,230,Photo
2/12/2023 11:00,General ,FBPAGE,Evil Exhibited ,14410,317,Photo
2/12/2023 11:00,General ,FBPAGE,N/A ,7205,159,Photo
2/12/2023 11:00,General ,FBPAGE,N/A ,7205,159,Photo
2/12/2023 11:03,General ,TWITTER,Evil Exhibited ,7273,115,Photo
2/12/2023 12:00,General ,TWITTER,Community Engagement ,17150,316,Photo
2/12/2023 12:43,DOTA2,TWITTER,N/A ,0,0,Text
2/12/2023 14:06,General ,TWITTER,Community Engagement ,1631,14,Text
2/12/2023 14:06,General ,TWITTER,N/A ,0,0,Photo
2/12/2023 14:23,General ,TWITTER,Community Engagement ,292,10,Text
2/12/2023 16:43,CSGO,TWITTER,Community Engagement ,7041,251,Photo
2/12/2023 18:09,CSGO,TWITTER,Community Engagement ,3087,128,Photo
2/12/2023 18:18,General ,TWITTER,Community Engagement ,1255,37,Text
2/13/2023 8:35,General ,TWITTER,Evil Exhibited ,5479,129,Video
2/13/2023 8:54,General ,TWITTER,N/A ,0,0,Text
2/13/2023 9:18,DOTA2,TWITTER,Evil Exhibited ,914,10,Photo
2/13/2023 9:30,DOTA2,TWITTER,Evil Exhibited ,4115,66,Text
2/13/2023 9:30,General ,TWITTER,Evil Exhibited ,372,16,Text
2/13/2023 10:31,General ,TWITTER,Evil Exhibited ,22533,569,Photo
2/13/2023 10:46,DOTA2,TWITTER,N/A ,26,1,Text
2/13/2023 11:24,DOTA2,TWITTER,N/A ,510,14,Text
2/13/2023 11:26,DOTA2,TWITTER,N/A ,1062,32,Text
2/13/2023 11:55,General ,TWITTER,Community Engagement ,247,3,Photo
2/13/2023 12:49,Content Creators,YOUTUBE,N/A ,488,18,Video
2/13/2023 12:49,Content Creators,YOUTUBE,N/A ,1741,45,Video
2/13/2023 12:49,Content Creators,YOUTUBE,N/A ,1991,79,Video
2/13/2023 13:07,General ,TWITTER,Community Engagement ,12837,54,Photo
2/13/2023 13:47,Content Creators,YOUTUBE,N/A ,0,0,Link
2/13/2023 13:50,Content Creators,YOUTUBE,N/A ,0,0,Text
2/13/2023 14:33,General ,TWITTER,Community Engagement ,13822,76,Photo
2/13/2023 15:00,General ,TIKTOK_BUSINESS,Community Engagement ,1432,69,Video
2/13/2023 15:00,General ,INSTAGRAM,Community Engagement ,10524,132,Video
2/13/2023 15:06,General ,INSTAGRAM,N/A ,0,0,Text
2/13/2023 15:06,General ,INSTAGRAM,N/A ,0,0,Text
2/13/2023 15:08,Valorant,YOUTUBE,N/A ,961,46,Video
2/13/2023 15:30,General ,TWITTER,Evil Exhibited ,20118,277,Photo
2/13/2023 15:30,General ,INSTAGRAM,Evil Exhibited ,28392,681,Photo
2/13/2023 15:30,General ,FBPAGE,Evil Exhibited ,24894,1097,Photo
2/13/2023 15:38,General ,INSTAGRAM,Evil Exhibited ,3225,0,Video
2/13/2023 17:33,General ,TWITTER,Evil Exhibited ,43380,3585,Video
2/13/2023 17:36,DOTA2,TWITTER,N/A ,0,0,Text
2/13/2023 17:47,General ,TWITTER,N/A ,0,0,Photo
2/13/2023 17:49,General ,TWITTER,Evil Exhibited ,2482,27,Text
2/14/2023 6:09,DOTA2,TWITTER,N/A ,1077,41,Photo
2/14/2023 7:18,DOTA2,TWITTER,N/A ,456,23,Text
2/14/2023 7:40,DOTA2,TWITTER,N/A ,538,8,Text
2/14/2023 8:00,DOTA2,TWITTER,Evil Exhibited ,1622,53,Video
2/14/2023 8:00,General ,TWITTER,Evil Exhibited ,156442,8682,Video
2/14/2023 8:00,General ,INSTAGRAM,Evil Exhibited ,6584,149,Video
2/14/2023 8:00,General ,INSTAGRAM,N/A ,0,0,Text
2/14/2023 8:00,General ,INSTAGRAM,N/A ,0,0,Text
2/14/2023 8:00,General ,INSTAGRAM,N/A ,0,0,Text
2/14/2023 8:00,General ,INSTAGRAM,N/A ,0,0,Text
2/14/2023 8:00,General ,INSTAGRAM,N/A ,0,0,Text
2/14/2023 8:00,General ,INSTAGRAM,N/A ,0,0,Text
2/14/2023 8:02,General ,FBPAGE,Evil Exhibited ,9602,423,Video
2/14/2023 8:08,General ,TWITTER,Evil Exhibited ,12465,950,Text
2/14/2023 8:16,General ,TWITTER,Evil Exhibited ,143,12,Text
2/14/2023 8:18,General ,TWITTER,Evil Exhibited ,1066,8,Text
2/14/2023 8:19,General ,TWITTER,Evil Exhibited ,1313,24,Text
2/14/2023 8:31,General ,TWITTER,Evil Exhibited ,611,30,Text
2/14/2023 8:34,General ,TWITTER,Evil Exhibited ,718,3,Text
2/14/2023 8:34,General ,TWITTER,Evil Exhibited ,1799,7,Text
2/14/2023 9:04,General ,TWITTER,Evil Exhibited ,10789,107,Link
2/14/2023 9:30,General ,TIKTOK_BUSINESS,Community Engagement ,151,6,Video
2/14/2023 9:30,General ,INSTAGRAM,Community Engagement ,6794,75,Video
2/14/2023 10:00,General ,TWITTER,Evil Exhibited ,12167,114,Video
2/14/2023 10:00,General ,INSTAGRAM,Evil Exhibited ,6224,87,Video
2/14/2023 10:00,General ,FBPAGE,Evil Exhibited ,5420,92,Video
2/14/2023 10:00,General ,FBPAGE,N/A ,6179,368,Video
2/14/2023 11:00,General ,FBPAGE,Evil Exhibited ,6504,166,Video
2/14/2023 11:01,General ,TWITTER,Evil Exhibited ,17932,519,Video
2/14/2023 11:01,General ,INSTAGRAM,Evil Exhibited ,6287,97,Video
2/14/2023 11:01,General ,INSTAGRAM,N/A ,0,0,Text
2/14/2023 11:01,General ,INSTAGRAM,N/A ,0,0,Text
2/14/2023 11:01,General ,INSTAGRAM,N/A ,0,0,Text
2/14/2023 11:01,General ,INSTAGRAM,N/A ,0,0,Text
2/14/2023 11:01,General ,INSTAGRAM,N/A ,0,0,Text
2/14/2023 11:35,DOTA2,TWITTER,Evil Exhibited ,818,23,Photo
2/14/2023 11:36,General ,FBPAGE,Evil Exhibited ,20826,697,Photo
2/14/2023 12:00,General ,TWITTER,Community Engagement ,11252,94,Photo
2/14/2023 12:00,General ,TWITTER,Community Engagement ,127547,1703,Photo
2/14/2023 12:29,General ,YOUTUBE,Evergreen ,371,9,Video
2/14/2023 12:29,General ,TIKTOK_BUSINESS,Evergreen ,195,10,Video
2/14/2023 12:29,General ,INSTAGRAM,Evergreen ,8591,158,Video
2/14/2023 13:24,Content Creators,YOUTUBE,N/A ,0,0,Link
2/14/2023 14:00,General ,TWITTER,Community Engagement ,27261,719,Photo
2/14/2023 14:35,CSGO,TWITTER,Community Engagement ,4499,83,Photo
2/14/2023 14:39,CSGO,TWITTER,Community Engagement ,2602,414,Video
2/14/2023 14:51,DOTA2,TWITTER,N/A ,672,16,Text
2/14/2023 14:52,DOTA2,TWITTER,N/A ,542,15,Photo
2/14/2023 15:35,CSGO,TWITTER,Community Engagement ,1056,19,Photo
2/14/2023 16:43,General ,TWITTER,Evil Exhibited ,13646,226,Text
2/14/2023 16:43,General ,TWITTER,Evil Exhibited ,37402,1230,Video
2/14/2023 16:52,CSGO,TWITTER,Community Engagement ,2422,18,Photo
2/14/2023 16:54,DOTA2,TWITTER,Evil Exhibited ,10448,1343,Video
2/14/2023 16:54,General ,FBPAGE,N/A ,45340,20400,Video
2/14/2023 17:22,DOTA2,TWITTER,N/A ,263,10,Text
2/14/2023 18:01,CSGO,TWITTER,Community Engagement ,1890,28,Photo
2/14/2023 18:51,General ,TWITTER,Community Engagement ,697,15,Video
2/14/2023 18:51,General ,TWITTER,N/A ,0,0,Text
2/14/2023 22:50,Valorant,YOUTUBE,Evil Exhibited ,0,0,Text
2/15/2023 5:15,General ,TWITTER,N/A ,0,0,Photo
2/15/2023 5:25,General ,TWITTER,Evil Exhibited ,506,21,Video
2/15/2023 7:00,DOTA2,TWITTER,Evil Exhibited ,1058,30,Photo
2/15/2023 7:00,General ,FBPAGE,Evil Exhibited ,3395,176,Photo
2/15/2023 7:00,General ,FBPAGE,N/A ,0,0,Text
2/15/2023 7:01,DOTA2,TWITTER,N/A ,503,4,Text
2/15/2023 7:16,Valorant,YOUTUBE,Evil Exhibited ,0,0,Link
2/15/2023 7:17,Valorant,YOUTUBE,Evil Exhibited ,0,0,Text
2/15/2023 7:36,General ,TWITTER,Community Engagement ,18578,144,Photo
2/15/2023 7:36,General ,INSTAGRAM,Community Engagement ,9872,231,Photo
2/15/2023 7:36,General ,INSTAGRAM,N/A ,0,0,Text
2/15/2023 7:58,General ,YOUTUBE,N/A ,3309,126,Video
2/15/2023 8:00,DOTA2,TWITTER,Evil Exhibited ,1294,58,Photo
2/15/2023 8:00,General ,TWITTER,Evil Exhibited ,20245,654,Photo
2/15/2023 8:00,General ,FBPAGE,Evil Exhibited ,17050,1392,Photo
2/15/2023 8:07,General ,INSTAGRAM,Evil Exhibited ,5380,0,Photo
2/15/2023 8:07,General ,INSTAGRAM,N/A ,0,0,Photo
2/15/2023 8:13,General ,TWITTER,Evil Exhibited ,536,6,Text
2/15/2023 8:14,General ,TWITTER,Evil Exhibited ,459,28,Video
2/15/2023 8:14,General ,INSTAGRAM,Evil Exhibited ,4416,0,Video
2/15/2023 8:15,General ,TWITTER,Evil Exhibited ,1858,184,Video
2/15/2023 8:18,General ,TWITTER,Evil Exhibited ,10624,471,Video
2/15/2023 8:30,General ,TWITTER,Evil Exhibited ,13128,119,Photo
2/15/2023 8:44,General ,TWITTER,Evil Exhibited ,13444,214,Photo
2/15/2023 8:45,DOTA2,TWITTER,N/A ,328,9,Text
2/15/2023 8:47,General ,TWITTER,N/A ,0,0,Video
2/15/2023 8:55,General ,TWITTER,Evil Exhibited ,1114,24,Text
2/15/2023 8:59,General ,INSTAGRAM,Evil Exhibited ,4004,0,Photo
2/15/2023 9:00,DOTA2,TWITTER,N/A ,0,0,Photo
2/15/2023 9:02,General ,TWITTER,Evil Exhibited ,11966,119,Photo
2/15/2023 9:02,General ,INSTAGRAM,Evil Exhibited ,3814,0,Photo
2/15/2023 9:03,DOTA2,TWITTER,Evil Exhibited ,136,3,Text
2/15/2023 9:06,DOTA2,TWITTER,Evil Exhibited ,502,14,Photo
2/15/2023 9:07,General ,FBPAGE,Evil Exhibited ,10632,171,Photo
2/15/2023 9:11,DOTA2,TWITTER,Evil Exhibited ,395,6,Text
2/15/2023 9:12,General ,INSTAGRAM,Evil Exhibited ,3631,0,Photo
2/15/2023 9:13,General ,INSTAGRAM,N/A ,0,0,Photo
2/15/2023 9:17,General ,INSTAGRAM,Evil Exhibited ,3384,0,Video
2/15/2023 9:17,General ,INSTAGRAM,N/A ,0,0,Photo
2/15/2023 9:17,General ,INSTAGRAM,N/A ,0,0,Photo
2/15/2023 9:17,General ,INSTAGRAM,N/A ,0,0,Photo
2/15/2023 9:17,General ,INSTAGRAM,N/A ,0,0,Photo
2/15/2023 9:17,General ,INSTAGRAM,N/A ,0,0,Photo
2/15/2023 9:17,General ,INSTAGRAM,N/A ,0,0,Photo
2/15/2023 9:17,General ,INSTAGRAM,N/A ,0,0,Photo
2/15/2023 9:17,General ,INSTAGRAM,N/A ,0,0,Photo
2/15/2023 9:18,General ,TWITTER,N/A ,0,0,Video
2/15/2023 9:19,General ,INSTAGRAM,Evil Exhibited ,3289,0,Photo
2/15/2023 9:19,General ,INSTAGRAM,N/A ,0,0,Photo
2/15/2023 9:20,General ,INSTAGRAM,Evil Exhibited ,3195,0,Photo
2/15/2023 9:20,General ,INSTAGRAM,N/A ,0,0,Photo
2/15/2023 9:23,General ,TWITTER,N/A ,0,0,Photo
2/15/2023 9:24,DOTA2,TWITTER,N/A ,0,0,Photo
2/15/2023 9:27,DOTA2,TWITTER,Evil Exhibited ,238,1,Text
2/15/2023 9:29,General ,INSTAGRAM,Evil Exhibited ,3061,0,Video
2/15/2023 9:29,General ,INSTAGRAM,N/A ,0,0,Photo
2/15/2023 9:30,General ,INSTAGRAM,Evil Exhibited ,2913,0,Photo
2/15/2023 9:30,General ,INSTAGRAM,Evil Exhibited ,2980,0,Video
2/15/2023 9:30,General ,INSTAGRAM,N/A ,0,0,Photo
2/15/2023 9:30,General ,INSTAGRAM,N/A ,0,0,Photo
2/15/2023 9:39,General ,INSTAGRAM,Evil Exhibited ,2858,0,Video
2/15/2023 9:40,General ,TWITTER,Evil Exhibited ,16378,449,Photo
2/15/2023 9:40,General ,INSTAGRAM,N/A ,0,0,Photo
2/15/2023 9:41,General ,TWITTER,N/A ,0,0,Video
2/15/2023 9:52,General ,TWITTER,Evil Exhibited ,35472,1254,Video
2/15/2023 9:56,DOTA2,TWITTER,Evil Exhibited ,412,14,Text
2/15/2023 9:56,DOTA2,TWITTER,N/A ,0,0,Video
2/15/2023 9:56,General ,TWITTER,Evil Exhibited ,18681,805,Video
2/15/2023 9:57,General ,TWITTER,N/A ,0,0,Photo
2/15/2023 9:57,General ,TWITTER,N/A ,0,0,Photo
2/15/2023 9:59,General ,INSTAGRAM,Evil Exhibited ,2749,0,Video
2/15/2023 9:59,General ,INSTAGRAM,N/A ,0,0,Photo
2/15/2023 9:59,General ,INSTAGRAM,N/A ,0,0,Photo
2/15/2023 9:59,General ,INSTAGRAM,N/A ,0,0,Photo
2/15/2023 9:59,General ,INSTAGRAM,N/A ,0,0,Photo
2/15/2023 9:59,General ,INSTAGRAM,N/A ,0,0,Photo
2/15/2023 10:01,General ,TWITTER,Evil Exhibited ,113688,11048,Video
2/15/2023 10:02,General ,TWITTER,Community Engagement ,192,3,Text
2/15/2023 10:02,General ,TWITTER,Evil Exhibited ,470,8,Video
2/15/2023 10:02,General ,TWITTER,N/A ,0,0,Photo
2/15/2023 10:08,DOTA2,TWITTER,Evil Exhibited ,398,6,Link
2/15/2023 10:09,General ,FBPAGE,Evil Exhibited ,6416,52,Link
2/15/2023 10:15,DOTA2,TWITTER,Evil Exhibited ,656,17,Text
2/15/2023 10:15,General ,TWITTER,Evil Exhibited ,414,9,Video
2/15/2023 10:17,DOTA2,TWITTER,Evil Exhibited ,320,4,Text
2/15/2023 10:21,DOTA2,TWITTER,Evil Exhibited ,567,4,Video
2/15/2023 10:36,General ,TWITTER,Evil Exhibited ,1278,48,Video
2/15/2023 10:36,General ,TWITTER,Evil Exhibited ,98264,7122,Mixed
2/15/2023 10:43,DOTA2,TWITTER,Evil Exhibited ,1213,43,Text
2/15/2023 10:53,General ,TWITTER,Evil Exhibited ,94325,2022,Photo
2/15/2023 10:53,General ,INSTAGRAM,Evil Exhibited ,2732,0,Photo
2/15/2023 10:55,General ,TWITTER,Evil Exhibited ,148048,8498,Video
2/15/2023 10:56,DOTA2,TWITTER,Evil Exhibited ,1220,62,Photo
2/15/2023 10:56,General ,FBPAGE,Evil Exhibited ,23769,966,Photo
2/15/2023 10:57,DOTA2,TWITTER,N/A ,0,0,Text
2/15/2023 10:57,DOTA2,TWITTER,N/A ,0,0,Text
2/15/2023 10:59,General ,TWITTER,Evil Exhibited ,23210,859,Video
2/15/2023 11:02,General ,TWITTER,Evil Exhibited ,201,2,Text
2/15/2023 11:02,General ,TWITTER,N/A ,0,0,Photo
2/15/2023 11:03,General ,TWITTER,Evil Exhibited ,5831,337,Video
2/15/2023 11:05,General ,YOUTUBE,N/A ,0,0,Text
2/15/2023 11:05,General ,TWITTER,Evil Exhibited ,828,7,Text
2/15/2023 11:05,General ,TWITTER,N/A ,0,0,Text
2/15/2023 11:06,General ,TWITTER,Evil Exhibited ,1260,49,Text
2/15/2023 11:06,General ,INSTAGRAM,Evil Exhibited ,2557,0,Video
2/15/2023 11:07,General ,TWITTER,Evil Exhibited ,2057,60,Text
2/15/2023 11:07,General ,TWITTER,N/A ,0,0,Link
2/15/2023 11:07,General ,INSTAGRAM,Evil Exhibited ,2522,0,Photo
2/15/2023 11:07,General ,INSTAGRAM,N/A ,0,0,Photo
2/15/2023 11:08,General ,INSTAGRAM,Evil Exhibited ,2465,0,Video
2/15/2023 11:08,General ,INSTAGRAM,N/A ,0,0,Photo
2/15/2023 11:09,General ,INSTAGRAM,Community Engagement ,2387,0,Video
2/15/2023 11:09,General ,INSTAGRAM,N/A ,0,0,Photo
2/15/2023 11:11,General ,TWITTER,N/A ,0,0,Text
2/15/2023 11:12,General ,TWITTER,Evil Exhibited ,1768,54,Text
2/15/2023 11:13,General ,INSTAGRAM,Evil Exhibited ,2332,0,Video
2/15/2023 11:15,General ,TWITTER,Evil Exhibited ,429,35,Video
2/15/2023 11:18,DOTA2,TWITTER,N/A ,0,0,Text
2/15/2023 11:18,DOTA2,TWITTER,N/A ,0,0,Text
2/15/2023 11:18,General ,TWITTER,Evil Exhibited ,40785,2739,Video
2/15/2023 11:20,General ,TWITTER,N/A ,0,0,Text
2/15/2023 11:21,DOTA2,TWITTER,Evil Exhibited ,4118,328,Video
2/15/2023 11:21,General ,FBPAGE,Evil Exhibited ,8001,824,Video
2/15/2023 11:22,DOTA2,TWITTER,N/A ,965,28,Text
2/15/2023 11:22,General ,TWITTER,N/A ,0,0,Text
2/15/2023 11:24,General ,TWITTER,Evil Exhibited ,5454,341,Photo
2/15/2023 11:24,General ,TWITTER,N/A ,0,0,Video
2/15/2023 11:25,General ,TWITTER,N/A ,2954,57,Text
2/15/2023 11:34,General ,INSTAGRAM,Evil Exhibited ,2266,0,Video
2/15/2023 11:34,General ,INSTAGRAM,N/A ,0,0,Photo
2/15/2023 11:36,General ,INSTAGRAM,Evil Exhibited ,2237,0,Photo
2/15/2023 11:36,General ,INSTAGRAM,N/A ,0,0,Photo
2/15/2023 11:36,General ,INSTAGRAM,N/A ,0,0,Photo
2/15/2023 11:36,General ,INSTAGRAM,N/A ,0,0,Photo
2/15/2023 11:36,General ,INSTAGRAM,N/A ,0,0,Photo
2/15/2023 11:38,General ,TWITTER,Evil Exhibited ,18112,646,Photo
2/15/2023 11:42,General ,INSTAGRAM,Evil Exhibited ,2193,0,Photo
2/15/2023 11:42,General ,INSTAGRAM,N/A ,0,0,Photo
2/15/2023 11:42,General ,INSTAGRAM,N/A ,0,0,Photo
2/15/2023 11:42,General ,INSTAGRAM,N/A ,0,0,Photo
2/15/2023 11:42,General ,INSTAGRAM,N/A ,0,0,Photo
2/15/2023 11:42,General ,INSTAGRAM,N/A ,0,0,Photo
2/15/2023 11:42,General ,INSTAGRAM,N/A ,0,0,Photo
2/15/2023 11:44,General ,TWITTER,N/A ,0,0,Text
2/15/2023 11:45,General ,TWITTER,Evil Exhibited ,1880,81,Text
2/15/2023 11:45,General ,TWITTER,Evil Exhibited ,1881,50,Text
2/15/2023 11:47,General ,TWITTER,Evil Exhibited ,172,6,Text
2/15/2023 11:49,General ,YOUTUBE,Evil Exhibited ,434,11,Video
2/15/2023 11:49,General ,TIKTOK_BUSINESS,Evil Exhibited ,1594,48,Video
2/15/2023 11:49,General ,INSTAGRAM,Evil Exhibited ,18984,314,Video
2/15/2023 12:25,DOTA2,TWITTER,N/A ,157,10,Text
2/15/2023 12:30,General ,FBPAGE,N/A ,13811,891,Video
2/15/2023 12:31,DOTA2,TWITTER,N/A ,761,8,Video
2/15/2023 12:32,DOTA2,TWITTER,N/A ,497,8,Photo
2/15/2023 12:32,General ,FBPAGE,N/A ,0,0,Photo
2/15/2023 12:32,General ,FBPAGE,N/A ,0,0,Photo
2/15/2023 12:35,CSGO,TWITTER,N/A ,0,0,Video
2/15/2023 12:36,CSGO,TWITTER,Community Engagement ,350,18,Text
2/15/2023 12:53,General ,INSTAGRAM,Community Engagement ,2250,0,Photo
2/15/2023 12:55,General ,TWITTER,Evil Exhibited ,20789,1105,Photo
2/15/2023 12:57,General ,INSTAGRAM,Community Engagement ,2131,0,Photo
2/15/2023 13:00,General ,TWITTER,Community Engagement ,1929,27,Text
2/15/2023 13:15,General ,TWITTER,Community Engagement ,15980,340,Video
2/15/2023 13:30,General ,TWITTER,Community Engagement ,14936,80,Photo
2/15/2023 13:57,General ,TWITTER,N/A ,0,0,Text
2/15/2023 14:00,General ,TIKTOK_BUSINESS,Community Engagement ,145,6,Video
2/15/2023 14:00,General ,INSTAGRAM,Community Engagement ,183,1,Video
2/15/2023 14:02,General ,TWITTER,Community Engagement ,34447,313,Photo
2/15/2023 14:03,DOTA2,TWITTER,N/A ,433,8,Photo
2/15/2023 14:03,General ,FBPAGE,N/A ,9236,98,Photo
2/15/2023 14:04,General ,TWITTER,Community Engagement ,23556,891,Video
2/15/2023 14:06,DOTA2,TWITTER,N/A ,605,7,Photo
2/15/2023 14:10,General ,INSTAGRAM,Community Engagement ,2392,0,Video
2/15/2023 14:18,DOTA2,TWITTER,N/A ,1446,38,Photo
2/15/2023 14:23,DOTA2,TWITTER,N/A ,110,1,Video
2/15/2023 14:26,DOTA2,TWITTER,N/A ,694,16,Text
2/15/2023 14:30,DOTA2,TWITTER,N/A ,880,29,Video
2/15/2023 14:35,DOTA2,TWITTER,N/A ,314,3,Text
2/15/2023 14:36,DOTA2,TWITTER,N/A ,0,0,Text
2/15/2023 14:36,DOTA2,TWITTER,N/A ,0,0,Text
2/15/2023 14:36,DOTA2,TWITTER,N/A ,0,0,Text
2/15/2023 14:36,DOTA2,TWITTER,N/A ,0,0,Text
2/15/2023 14:38,Content Creators,YOUTUBE,N/A ,0,0,Link
2/15/2023 14:38,General ,TWITTER,Community Engagement ,25235,213,Text
2/15/2023 14:40,DOTA2,TWITTER,N/A ,0,0,Text
2/15/2023 14:40,DOTA2,TWITTER,N/A ,0,0,Text
2/15/2023 14:40,DOTA2,TWITTER,N/A ,368,15,Text
2/15/2023 14:44,General ,YOUTUBE,N/A ,0,0,Text
2/15/2023 14:49,DOTA2,TWITTER,N/A ,537,10,Text
2/15/2023 14:54,General ,TWITTER,Community Engagement ,30374,447,Photo
2/15/2023 14:55,General ,TWITTER,Community Engagement ,29703,177,Text
2/15/2023 14:56,General ,FBPAGE,N/A ,4780,208,Video
2/15/2023 14:57,DOTA2,TWITTER,N/A ,820,22,Video
2/15/2023 14:59,DOTA2,TWITTER,N/A ,920,16,Photo
2/15/2023 14:59,General ,FBPAGE,N/A ,10376,152,Photo
2/15/2023 15:00,DOTA2,TWITTER,N/A ,492,9,Text
2/15/2023 15:00,General ,TWITTER,N/A ,0,0,Photo
2/15/2023 15:01,General ,TWITTER,Community Engagement ,4702,116,Text
2/15/2023 15:14,General ,TWITTER,Community Engagement ,4184,47,Text
2/15/2023 15:33,General ,TWITTER,Community Engagement ,18063,162,Photo
2/15/2023 15:44,Valorant,YOUTUBE,Evil Exhibited ,283,20,Video
2/15/2023 17:00,DOTA2,TWITTER,N/A ,1579,48,Text
2/15/2023 17:01,DOTA2,TWITTER,N/A ,261,6,Text
2/15/2023 17:59,General ,TWITTER,Evil Exhibited ,22565,1066,Video
2/16/2023 5:18,DOTA2,TWITTER,N/A ,1377,3,Text
2/16/2023 9:00,General ,YOUTUBE,Evergreen ,760,25,Video
2/16/2023 9:00,General ,TWITTER,Community Engagement ,12772,66,Photo
2/16/2023 9:00,General ,TIKTOK_BUSINESS,Evergreen ,2038,87,Video
2/16/2023 9:00,General,LINKEDIN_COMPANY,Community Engagement ,2224,33,Photo
2/16/2023 9:00,General ,INSTAGRAM,Evergreen ,172597,3459,Video
2/16/2023 9:00,General ,FBPAGE,Community Engagement ,13520,69,Photo
2/16/2023 9:34,Valorant,YOUTUBE,N/A ,0,0,Text
2/16/2023 9:55,DOTA2,TWITTER,N/A ,272,2,Text
2/16/2023 10:00,General ,TWITTER,Evil Exhibited ,217730,8568,Photo
2/16/2023 10:11,DOTA2,TWITTER,Evil Exhibited ,3218,49,Text
2/16/2023 10:11,DOTA2,TWITTER,N/A ,0,0,Photo
2/16/2023 10:46,General ,TWITTER,Evil Exhibited ,412,18,Video
2/16/2023 11:00,General ,TWITTER,Evil Exhibited ,26330,392,Photo
2/16/2023 12:00,General ,YOUTUBE,Evergreen ,830,30,Video
2/16/2023 12:00,General ,TWITTER,Community Engagement ,15816,128,Photo
2/16/2023 12:00,General ,TIKTOK_BUSINESS,Evergreen ,4039,102,Video
2/16/2023 12:00,General ,INSTAGRAM,Evergreen ,14295,238,Video
2/16/2023 12:01,DOTA2,TWITTER,N/A ,716,11,Video
2/16/2023 12:46,DOTA2,TWITTER,N/A ,478,23,Text
2/16/2023 13:00,DOTA2,TWITTER,N/A ,1321,34,Photo
2/16/2023 13:00,General ,TWITTER,Evil Exhibited ,13282,336,Link
2/16/2023 13:00,General ,TWITTER,Evil Exhibited ,16676,578,Video
2/16/2023 13:00,General ,FBPAGE,N/A ,26716,1388,Photo
2/16/2023 13:05,DOTA2,TWITTER,N/A ,597,7,Photo
2/16/2023 13:10,DOTA2,TWITTER,N/A ,0,0,Text
2/16/2023 13:11,DOTA2,TWITTER,N/A ,2207,136,Text
2/16/2023 13:22,DOTA2,TWITTER,N/A ,231,4,Text
2/16/2023 13:23,General ,INSTAGRAM,Community Engagement ,4160,0,Photo
2/16/2023 13:39,General ,INSTAGRAM,Community Engagement ,3528,0,Video
2/16/2023 13:43,General ,INSTAGRAM,Community Engagement ,3338,0,Video
2/16/2023 13:44,DOTA2,TWITTER,N/A ,1310,98,Video
2/16/2023 13:50,General ,TWITTER,Community Engagement ,15979,65,Photo
2/16/2023 13:58,General ,INSTAGRAM,Community Engagement ,3211,0,Photo
2/16/2023 14:01,DOTA2,TWITTER,Evil Exhibited ,1366,43,Text
2/16/2023 14:08,DOTA2,TWITTER,N/A ,526,1,Photo
2/16/2023 14:08,General ,FBPAGE,N/A ,8337,96,Photo
2/16/2023 14:13,DOTA2,TWITTER,N/A ,637,16,Text
2/16/2023 14:16,DOTA2,TWITTER,N/A ,792,11,Video
2/16/2023 14:17,DOTA2,TWITTER,N/A ,595,3,Text
2/16/2023 14:28,DOTA2,TWITTER,N/A ,131,11,Photo
2/16/2023 14:28,General ,TWITTER,Community Engagement ,15157,277,Video
2/16/2023 14:32,DOTA2,TWITTER,N/A ,729,11,Text
2/16/2023 14:36,DOTA2,TWITTER,N/A ,8,2,Text
2/16/2023 14:37,DOTA2,TWITTER,N/A ,8,2,Text
2/16/2023 14:41,DOTA2,TWITTER,N/A ,957,34,Video
2/16/2023 14:42,General ,TWITTER,Community Engagement ,20040,574,Video
2/16/2023 14:42,General ,FBPAGE,N/A ,4832,209,Video
2/16/2023 14:43,DOTA2,TWITTER,N/A ,21,1,Text
2/16/2023 14:48,General ,INSTAGRAM,Community Engagement ,3057,0,Video
2/16/2023 14:55,DOTA2,TWITTER,N/A ,1626,46,Photo
2/16/2023 14:55,General ,TWITTER,Community Engagement ,4845,112,Video
2/16/2023 14:55,General ,TWITTER,Community Engagement ,22006,461,Video
2/16/2023 14:55,General ,FBPAGE,N/A ,10009,270,Photo
2/16/2023 14:58,General ,TWITTER,Community Engagement ,26477,398,Photo
2/16/2023 15:02,General ,TWITTER,Community Engagement ,957,23,Video
2/16/2023 15:02,General ,INSTAGRAM,Community Engagement ,2998,0,Photo
2/16/2023 15:07,General ,TWITTER,Community Engagement ,1349,31,Photo
